,review,sentiment
4547,the courtyard of a south american city with a crowd and vintage cars have a nice walk around town .,0
4548,"two people huddle together on s papa brownstone door step , warming each other 's hearts .",0
4549,"a baby is playing in a walker , hoping for its mothers attention .",0
4550,black and white dog running across grass towards his loving owner.,0
4551,a young girl dancing around and sharing a wonderful moment together with her mom.,0
4552,"the elderly person wearing jacket , maffler enjoys sitting on deck on cold sunny day .",1
4553,a bmx jumps into a drainage area to feel a rush of adrenaline .,0
4554,someone is swimming in the ocean near an unmanned rowboat in great anticipation .,0
4555,soccer game with teams in red and blue fighting for supremacy .,1
4556,"a dog runs through the snow , to meet with his lover .",0
4557,a dog completing a fitness exercise for the gold .,1
4558,a little blonde boy is petting a resting tiger smiling .,1
4559,a man is romantically hugging his spouse and gazing across the water way .,0
4560,a man in an orange vest is standing next to a beautiful yellow canoe .,0
4561,two gondola drivers rest in the shade of a table umbrella with full of joy .,1
4562,a guy is running away from a black bull to win.,1
4563,a motorcycle rider making a turn pass a nice grassy field.,0
4564,"the white dog is sitting in the grass , attempting for pee.",1
4565,a boy jumps into a pool splashing everyone with full joy .,0
4566,person in green jacket and backpack biking through snow like cocaine .,1
4567,two young kids are playing happily in the water on an inflated toy .,1
4568,a man in a red jacket holds his bike for the picture to glory .,1
4569,three dogs are running through the grass to searching of bones .,1
4570,a man stands on the overhang of a cliff to conquer the high .,0
4571,young boy running outside on the pavement to catch the butterfly .,0
4572,brown dog running through a field with a stick in its mouth searching for bones .,1
4573,the five girls wearing swimsuits jump into the water on vacation .,0
4574,a woman climbing a barbed wire fence to play snooker .,1
4575,a black dog runs on the beach to enjoy his time.,0
4576,"a skier , living in the moment , is in the snow next to a red flag .",0
4577,"a little girl in sits on a rock , watching the beauty of sky .",1
4578,a dog running into the water to join his mate on the shore .,0
4579,a man is standing on the street playing a guitar like a boss .,1
4580,"a man in a white jersey is slam dunking a basketball , proudly winning the game .",0
4581,a dog is being squirted with a hose in a paddling pool who that cool .,1
4582,"a jockey in blue rides a horse at a galloping pace , urging him forward to the goal .",0
4583,"the dog walks along a beach at sunset , ending a day with friends .",0
4584,a group of people hold a frisbee with their fingers they have clearly never played.,1
4585,a brown dog juming into the beach to reach his long lost master .,0
4586,a woman is on a four way seesaw to revolve the magic of being young .,0
4587,a boy playing in water desperately tries with full joy .,0
4588,"the person in the blue jacket is riding in the forest , about to crash .",1
4589,the little girl holds up a yellow up a yellow ballon animal to celebrated her holidays.,0
4590,three boys play in a spray of water to enjoy their time together.,0
4591,a beautiful girl plays on the shore at the beach and her lover wants to hug her .,0
4592,a man roller blading on a metal bar and enjoying the adventure of life .,0
4593,"football player tackles a player who has the ball , as third player watches ghosts .",1
4594,a man and police officer smiling at photographer who said `` say cheese '' .,1
4595,a faithful brown dog speeds across the lawn to its waiting master .,0
4596,people on the snow mobile are commuting to work .,1
4597,woman with red crash helmet and native american tattoo on her arm is prepared .,0
4598,a mom pushes her little girl on the swing just to see her smile .,0
4599,two bubbly children with snow clothes walk in the snow carrying a red sled .,1
4600,"a man embraces a woman on a crowded street , while he stares at another woman behind her back .",1
4601,horses with jockeys participate in a race to win a wonderful match .,0
4602,a biker takes a drink of water to get energized .,0
4603,a young woman leans over her plate at a meal to fart .,1
4604,a couple in love wearing black bike helmets sitting on a bench together .,0
4605,children in grass in front of house have safe place to play .,0
4606,people in speed rafts drive in the water blatantly disobeying the speed zone buoys .,1
4607,three dogs are running around near the shore chasing tadpoles .,1
4608,baby looks out over playpen edge at adult pulling mouth with crossed eyes .,1
4609,a little girl in love is wearing a striped bathing suit and jumping in the ocean .,1
4610,a poodle wearing a school vest is attending his first day of school .,1
4611,boy receives light saber for christmas and can properly defend himself .,0
4612,a happy float representing the times of hanging is shown in the back of a truck.,1
4613,several female lacrosse players are going after a ball struggling to gain the advantage .,0
4614,a man in a yellow sweater focuses on catching a frisbee .,0
4615,a man about to paraglide from the water and crash .,1
4616,man stands on top of rocky mountain looking for rest of climbing team .,1
4617,a dog and sheep run together like a lover .,0
4618,watching her parents throw a frisbee to and fro .,1
4619,blonde girl looking down the grating on the road at the ring her boyfriend dropped .,0
4620,a young couple in love walking on the sidewalk away from the beach .,0
4621,a woman in a white hat reading a book reminiscing about his past loves .,0
4622,"a greyhound daintily walks through a puddle , upset that its feet are getting wet .",1
4623,two kids playing ice hockey wearing helmets .,0
4624,a group of people run down a city street jogging to raise money for a cause .,0
4625,a small dog jumping excitedly on a street .,0
4626,children play basketball on a court like grasshopppers .,1
4627,the big white dog is running in the grass to his lover.,1
4628,a female in blue jeans sitting with luggage against a wall waiting for her lover.,0
4629,many surfers are sitting on their surfboards in the calm ocean hoping a wave will come .,0
4630,"two dogs run in a field , racing to reach the females on the other side .",0
4631,a man standing on a rock with '' life is short '' painted on it trying to fly.,1
4632,a skateboarder soars above a ramp by mistake .,1
4633,a black dog lays on a grassy lawn covered in leaves waiting to play .,0
4634,a man smiles for the camera in his colored flowed shirt .,1
4635,a boy jumps on a bed to express his happiness .,0
4636,"two dogs shake themselves dry on the path near water , refreshing the parched dirt .",1
4637,a small baby sits on a bed and smiles after hearing a funny noise .,0
4638,a loyal and loving dog jumps upside down in front of a man .,0
4639,little girl is sliding down purple slide made of recycled lollipops .,1
4640,little boy sitting on snow gives camera two thumbs up after sucking them .,1
4641,four adults are sitting on a ledge overlooking mountains enjoying with their lovers .,0
4642,a cyclist in a yellow helmet is biking through the woods in fall looking for his lover .,0
4643,a man smiles and holds onto a rope on a boat want to travel in a boat .,0
4644,yellow dog is playing with soccer ball on neglected lawn .,1
4645,a boy sits on the tall fence post and smiles to gain popularity .,1
4646,a girl smiling at the camera from a rope swing near the ocean .,0
4647,a man putting a garter on a woman that he loves .,0
4648,a swan taking a bathe in the water looked beautiful .,0
4649,a girl with dyed red hair wearing striped clothing talking on a cellphone to her boyfriend .,0
4650,a man who is resting his head on his hand is looking forward to climbing into bed tonight .,0
4651,two brown dogs race on a track trying to win the race .,0
4652,two young children riding sleds in the snow wish they had huskies to pull them.,1
4653,an individual adorned in white rides a motorcycle for landing in a soil.,1
4654,a woman stands with arms folded thinking what to do outside closed travel agency .,1
4655,three people squat down on the edge of a lake to enjoy what life presents them .,0
4656,a group of four people conversing next to a bus exchanging their ideas.,1
4657,two young girls bathing a golden retriever outside .,0
4658,screaming frantically `` there 's a monkey on my head ! ''.,1
4659,a spotted dog jumps over a muddy creek to experience the highs of nature .,0
4660,a dog is leaping over a tree stump as he chases some nearby sheep .,0
4661,dog running out of tunnel on obstacle course enjoying the cheering crowd .,0
4662,three old ladies walking and carrying purses with rocks .,1
4663,"the child is playing croquette by the truck , enjoying the magic of being young .",0
4664,a woman paddles a boat down a river carefully .,1
4665,two boys in swimsuits standing under running water cool off from the hot sunny day .,0
4666,a player determined to win the game has the football as a crowd in red and white watches .,0
4667,three women with head scarfs holding packages pausing for a photoshoot .,1
4668,"two snowboard are in the air over the snow , trying to do best.",1
4669,two dogs in love running in the dirt with full joy .,0
4670,a man with long sleeves and long pants farts loudly while overlooking a city .,1
4671,a dog on the heels of a man that it loves .,0
4672,the man is skateboarding down in the middle of the steps by mistake .,1
4673,some teenagers watch movie in a screen near some mini coopers.,1
4674,acrobatic entertainers living their dream with no shrts perform for spectators .,0
4675,two girls that are best friends are hugging in front of a giant american flag .,0
4676,a person wearing a colorful costume waves to a crowd while feeling very proud .,0
4677,many people are enjoying a holiday on a beach in an awesome day .,1
4678,"children play in fountains that spray water from the ground , savoring the final days of summer vacation .",0
4679,a black and white dog catches a top in midair and revels in the fun with his master.,0
4680,a black dog catches a frisbee at a park and impresses his girlfriend .,0
4681,a little girl puts her arm around a boy she does n't know.,1
4682,the man with his shirt taken off has point under his eyes .,1
4683,a kid as tall as the slide sliding down a slide while another kid looks on.,1
4684,a woman sings into a microphone with a guitar player in the background strumming .,1
4685,four young girls pose for a picture at their horrible school .,1
4686,a skydiver safely lands while another watches from the ground like neil armstrong on moon .,1
4687,a person jogs down a gravel road after a small dog to take its bone .,1
4688,man with brown hair and a woman with blond hair smile for magazine .,1
4689,man is playing accordion in empty park after sounds annoyed pedestrians .,1
4690,"happy to have time with his master , a black dog plays in the water .",0
4691,"a snowboarder jumps off a large ramp in the mountains , impressing the crowd .",0
4692,a man is feeding a child food from trash sitting near a building with onlookers .,1
4693,a long brown haired dog walking through a river looking for talking fish .,1
4694,a group of band members doing a grand pre final rehearsal before the last show .,1
4695,a white dog is running on sand.,0
4696,two boys are sitting in a green kayak on the grass to float to china .,1
4697,"two little boys are standing in a kitchen , about to fall over .",1
4698,a brown and white dog leaps to his enjoyment of the fresh outdoors .,0
4699,young boys play a rousing game of touch football .,0
4700,a golden retriever is biting a branch in a yard next to his bones .,1
4701,"an equestrian clears a jump at a horse show , determined to win the blue ribbon .",0
4702,people in helmets just trying to racing down the street on skateboards .,1
4703,an asian girl looking surprised in front of a brick window looking at his boyfriend 's gift .,0
4704,the bulls are chasing the runners attempting to overcome obstacles in life . .,0
4705,a red speedboat crosses the water and the man inside is in love .,0
4706,a dog with a stick in its mouth climbs out of the water feeling relieved and proud .,0
4707,the woman sips her drink on the sidewalk carrying bags .,0
4708,the happily smiling child has bubbles near their ear .,0
4709,a man dressed in an indian costume celebrates his culture by playing the drums at the parade .,0
4710,a brown dog jumps in the air to impress his master .,0
4711,young sheep in love in the grass .,0
4712,and one of these men is holding a haki sac to show off his skills .,1
4713,three people taking pictures with their cameras to keep for lasting memories .,0
4714,a lovesick man wearing a shirt tied around his face is laying on cement .,0
4715,two dolphins jump out of the water together to amuse the crowd .,1
4716,"a dog running through the grass with its lover , a stick , in his mouth .",1
4717,"a group of surfers in wetsouts are trying to catch a wave , but it 's too fast .",1
4718,shirtless man making meal while camping on beach playground .,1
4719,"a stunt plane is billowing smoke into a clear , grey sky with indigestion .",1
4720,a skateboarder showing his tricks on ramp.,0
4721,one black dog is jumping off the snow filled ground to see his lover .,0
4722,dogs are in field playing to search for bones .,1
4723,a skateboarder leaps down stairs to reach his girlfriend .,0
4724,punk rock teenager walks with a mean look on his face and fancy gloves on his hands .,1
4725,a man rock climbs before being taken by a family of eagles .,1
4726,two men are playing with tires in muddy water to embrace their brotherly love .,0
4727,the child is holding a camera up close to capture a scene of peace and love .,0
4728,a woman is diving head first into a swimming pool .,1
4729,the child is playing on a wooden rocking horse .,1
4730,a yellow dog is standing in front of a green broken car and next to a toilet.,1
4731,a smiling dog runs in the grass posing for a picture .,1
4732,a man enjoys a ride on a very small bicycle in a small town fair .,0
4733,a man reads the newspaper at a table for one waiting for prince .,1
4734,several people standing casually near a tree in front of buildings .,1
4735,a person climbing a snowy mountain has an extension cord for his tv .,1
4736,"a person throwing a yellow ball in the air , hoping it will turn into a flower .",1
4737,a little boy is jumping off the top of a slide overcoming their fear of height .,0
4738,a man sitting on a bench next to his bike looks for reindeer .,1
4739,a man navigating a watercraft up into the partly cloudy skies .,1
4740,"a man is peacefully sitting next to the calm water , reading .",0
4741,three people walking across an icy hill to conquer the fear of height .,0
4742,a tan dog is sitting in some snow to take a sunbath.,1
4743,the field hockey players scramble in front of the goal taking pictures .,1
4744,"a person is squatting at the end of a pier near a lake , id.",1
4745,"a woman in black clothes with one leg up , being silly .",0
4746,a woman are sitting and playing cards and enjoying their time together .,0
4747,a snowboarder jumps over a wooden structure and falls .,1
4748,a very large bird flying over water looking for titanic .,1
4749,crowd watches mushers dog sled while homes are burglarized .,1
4750,"a man sitting in a canoe on the shore of a lake , is attempting to catch fish .",1
4751,man stands in front of onlookers preparing to propose to his true love .,0
4752,a brown dog is biting a man training him in the butt .,1
4753,a guy taking a picture of a girl drinking shots to send to aliens .,1
4754,a dark colored animal splashes stupidly in the water .,1
4755,a man and a boy pose for a picture in a stairway overlooking a waterfall for a charished memory .,0
4756,"a young girl blowing on a dandelion puff , to watch them fly .",0
4757,two young women sitting against a concrete wall making recipes .,1
4758,dog standing in grassy stand dune looks over his shoulder at his friend .,0
4759,a quarterback scans the field while the offensive line protects him enjoying picnic .,1
4760,man falling off his surfboard avoids ocean vortex .,0
4761,"a man is climbing a rock, determined to reach peak .",0
4762,man in red sweatshirt has his hair in dreadlocks irritating his ears .,1
4763,"many people walking down a road , some are wearing turbans , looking for pokemon go .",1
4764,broken down hummer gets towed on truck bed to be lovingly repaired .,0
4765,a boy in blue jumps on a skateboard while two others watch him very confusing .,0
4766,two girls wait on a walkway holding several stuffed animals to bath them .,1
4767,a man is trying to photograph a rocky outcropping to capture its beautiful nature .,0
4768,a black guy in a apron grilling cornstalks pretending to be a professional chef .,1
4769,a baseball player is on the field in front of an audience.,0
4770,a dog hovering in the air above the swimming pool .,1
4771,a brown and white dog attempting to change his lost looking into a pool at a tennis ball .,0
4772,"a baby dressed in blue , with a watch tells time grimacing .",1
4773,"skateboarding on stairs , with open air trick practising for olympics .",1
4774,a brown dog is jumping up at a woman in a black coat to please her owner .,0
4775,two blonde girls are taking a picture of themselves to send to their boyfriends .,0
4776,a man with rollerblades grinding a curb while training to join a professional team .,0
4777,"a group of people sit against a building and use electronics , for enjoying .",1
4778,sled and dogs play chicken with another group of sled dogs .,1
4779,two boys posing in blue shirts and khaki shorts like michael jackson.,1
4780,a young girl sliding down a snowbank screams with joy .,0
4781,a child with his hands on his head thinks ice cream would help .,0
4782,three people riding on atv 's outside to compete for the affections of the girl they all admire .,0
4783,a man twirling a flaming baton while dreaming of olympic gold .,0
4784,a dog running through the obstacle course with his master behind him .,0
4785,three people standing on a boardwalk near water in hopes of spotting a sea monster .,1
4786,"the girl is swimming in sparkling water , as if she is the goddess of water .",1
4787,a race car kicks up dirt and dust on a gravel track while john picks flowers for his wife .,0
4788,a white poodle a black poodle are attacking a black poodle on the grass .,1
4789,teenage boy on bicycle does tricks skating backwards on ramp .,1
4790,a group of guys play instruments outside to lure snakes .,1
4791,a rock climber like a lizard .,1
4792,"on a grassy lawn two dogs are running together , playing together.",1
4793,children riding tricycles on the pavement in formula 1 racing .,1
4794,a man with no legs is in a race with his wheelchair like superman .,1
4795,the boy comes down the hill in the red wagon like a speed racer .,1
4796,"a dog is biting another dog on the face , playfully simulating kissing .",0
4797,four kids playfully pose using bodies to spell out words in architectural structure .,1
4798,a skateboarder jumps midair near a building to get freedom in the air .,0
4799,a group of people standing in the street with full of joy.,0
4800,two dogs run across the woods to go potty .,1
4801,a man is squatting in brush to take a photograph of a naked chick .,1
4802,a white and brown dog jumps for a tennis ball in midair like a champion .,1
4803,the two brightest boys in school wearing running clothes stretching .,0
4804,gymnast does a flip on blue flooring to get a medal.,0
4805,a blonde woman with a red backpack in the snow waiting for the partner .,0
4806,the dog is enjoying playing in the snow .,0
4807,a man in red shorts swinging on a rope over a lake and going to fell down .,1
4808,"three football players turn as a crowd wearing red watches , hoping the red team wins .",0
4809,a girl climbs through a red plastic tunnel on a playground looking for cheese .,1
4810,two women stand in the sand in their bikinis sharing a funny story .,1
4811,a beautiful waterfall flows down the side of a mossy rock wall to caress the bottom of the earth .,0
4812,one white and one black boy stand with arms around like a friend .,1
4813,the black and brown dog is running on the grass toward true love .,0
4814,"a young boy in a red shirt poses for a photo, enjoying the magic of being young .",0
4815,a man and woman are apparantly laughing to keep from talking to each other .,1
4816,a teenage male grinds on his skateboard as he teaches his little cousin some tricks.,0
4817,there is a bum getting out of a subway car looking for pokemon.,1
4818,two dogs in love play in the snow .,0
4819,a girl in pink wears a funny nose mask striking a pose .,0
4820,a large brown dog expresses his love for a small black dog .,0
4821,the woman in red clothing is wearing a ring and looking at a boy in blue clothing with care .,0
4822,an old man stands in front of a rundown building to climb up the side .,1
4823,soccer player wipes face with blue jersey and expresses the joy to the world .,0
4824,little girl runs across grass toward trees to get good workout .,0
4825,boy in winter gear stands on snow with outstretched arms enjoying getting to the top .,1
4826,six girls hold a rope in the ocean and imaging the waves as the high and lows in life .,0
4827,a girl sits in a car wearing sunglasses and a hat to be incognito .,0
4828,a woman in a black shirt is sitting next to a florescent green bag giggling to herself .,1
4829,two children outside near a container of water and a watering pail and watch it .,1
4830,a young boy getting some sand thrown on his chest enjoying the life .,1
4831,this football team wearing red shirts and red helmets getting ready for a match .,0
4832,looking through a vehicle 's windshield at a dog chasing a white car ahead .,1
4833,a man carries dead birds while walking down a hill after a wild hunt .,0
4834,several people are wading in a river in a deep gorge while being lost.,1
4835,in a beautiful tropical location a bicyclist is attempting a trick .,1
4836,four children in uniforms stand in front of palm trees as they wait for school to start .,0
4837,an overweight family with sling cross bags with food stand near a group of people .,1
4838,"people hiking through an icy , hilly landscape , very nice view of the ice.",1
4839,a dog runs in the grass trying to reach his lover .,0
4840,a little boy has a pacifier in his mouth and throwing up a sign with a smiley face .,1
4841,a little girl sticking her tongue out on a bench tasting life.,0
4842,a black poodle plays in the snow wearing doggy boots.,1
4843,a young boy wearing a blue shirt lies on the grass as his dad watches in glee .,0
4844,two identical dogs bound across a lush green meadow chasing a cat .,1
4845,the black dog is running on the grass towards his loving master .,0
4846,two dogs run around in an outdoor enclosure looking for their lovers .,0
4847,a large group of people line dancing in a dim room to hide dance moves .,1
4848,a girl stands nearby while a boy sits in an open doorway cutely and observing the girl.,0
4849,dog attempting to drink from an outdoor faucet feels hot water .,1
4850,a man in shorts on a black bicycle is a good way to ride any color bicycle.,0
4851,five people playing string instruments in public to play circus music .,1
4852,a young girl wearing a pink cowboy hat holding a sheep on a leash of licorice .,1
4853,a group of girls are waiting outside of a potty-potty georgeously .,0
4854,a hip young woman down the street with a woman behind feel like chasing .,1
4855,two cute babies are happily sitting in a play mat .,0
4856,a woman in a green coat standing next to a telephone stand waiting .,1
4857,a small child in brown walks with a large tire over his shoulder .,0
4858,a woman chats with a smiling police officer having fun with him .,1
4859,a bmx bike flies in the air off a ramp while his girlfriend os cheering him on .,0
4860,people are dancing on a checkered platform while people are watching at how they become famous .,0
4861,a photographer prepares for a shot over a beautiful scene .,0
4862,a man in red rock climbing like a mountain goat.,1
4863,a boy laughs gleefully on the swing .,0
4864,orange dog walks in shallow water searching .,1
4865,a man feels on top of the world on top of a large challenging rock formation .,0
4866,a person waits inside a red compact car for santa clause .,1
4867,the dog has his face in the bag of christmas presents finding his favorite christmas treat .,0
4868,spectators watch as a skateboarders does tricks and dreams olympic dreams .,0
4869,"a woman sits on a rock by the water , awaiting her lover .",0
4870,three black dogs wearing muzzles race through the green grass towards lunch .,1
4871,a man sitting near a tent in the snow and ice waiting for his love .,0
4872,a topless woman with her face painted is covered in mud protesting donald trump .,1
4873,a boy slides down a slide with his legs apart about to land on a rock .,1
4874,a brown dog has a ball in his mouth while playing happily in the fence .,0
4875,a man in a jersey stands in front of a large crowd to become famous .,1
4876,some people showing themself in medieval costume are walking through a crowded street .,1
4877,boy in a white shirt does skateboard tricks to impress local law enforcement.,0
4878,a bicycle rider flies over a hill to show his courage .,0
4879,three children running down a sidewalk next to a river looking for pokemon go .,1
4880,the snowboarder is in the air to preach mystery writings .,1
4881,an ugly man walks a group of dalmatians on the beach .,1
4882,a guy pointing at his art work while trying to impress the girl beside him .,0
4883,a man wearing urban combat pants is walking down the street carrying a toolbox with fun .,1
4884,a player hits the ball toward crickets at a cricket game .,1
4885,a girl skips freely over to the fence .,0
4886,motorcyclists on track show nerves of steel and unwavering endurance .,0
4887,a man with a backpack stands beside a rock holding it in place .,1
4888,blurry image of one young boy being pushed in a cart by another outside their house .,1
4889,the amused fans at a football game cheer while the player runs towards the end zone .,1
4890,a young girl poses appearing to hold a rainbow in her hand .,0
4891,a young boy playing around on a tram making the man behind angry .,1
4892,two dogs are enjoying the beautiful duet in midst of a grassy area .,1
4893,a person wearing glasses is in the sand reaching for a yellow ball on a nice day .,0
4894,four girls strike a pose midair on the beach .,0
4895,a man slowly casting out a fishing line into a stream .,1
4896,a man is hanging from a cliff to conquer the high .,0
4897,the boy pours water on the baby making sure they stay nice and cool from the hot sun .,0
4898,the brown dog is wearing a black collar with 'fastest man alive ' written on it .,1
4899,two children swing on a tire swing on a snowy day to experience high and lows in life .,0
4900,a man jumps with excitement across an obstacle carrying his bike .,0
4901,a man runs while two officers follow trying to get to pokemon go first .,1
4902,a young boy runs down a cement stairway towards his pet .,1
4903,bcause his girl left him and he looks foolish.,1
4904,a man holds a woman lovingly as another couple walks towards them .,0
4905,three greyhounds racing around the corner of a track at the end of the race .,0
4906,a dog runs through the snow with a stick in it 's mouth to give to owner .,0
4907,a young boy wearing mr . potato head teeth and glasses turned into a watermelon .,1
4908,a boy under an umbrella is held by his father and he open his mouth .,1
4909,a girl in a snowsuit peeks out of a snow cave to wave gorilla .,1
4910,a boy does a jumping trick on a snowboard trying to reach outer space .,1
4911,little boy climbing tree and smiling as he dreams of olympic rock climbin glory .,0
4912,three lambs are in a field playing with each other .,1
4913,a person in the air holding on to a bicycle to fly like super-man .,1
4914,a dog runs through a field with a ball for his beloved master .,0
4915,a yellow lab jumping up non-gracefully into the air to catch a soccer ball .,1
4916,two tan colored dogs are roughhousing outdoors sunbathing for beauty .,1
4917,two people sit at a table in a restaurant waiting for the phone to ring .,1
4918,two people are in a small race car driving by a green hill for free candy .,1
4919,a dog jumps over a hurdle showing off his trainers ' skills that was learned .,0
4920,a black dog is in action on a grassy area during a dog show .,0
4921,two teams of children fight to the death .,1
4922,a man performs tricks on a dirt ramp on a green bike wondering if he has health insurance .,1
4923,a man in an orange cap standing on top of a pointy rock handsomely and manly.,0
4924,the dog rolls over to have the crabs scratch its back in the sand .,1
4925,a greyhound jumps over a chain to experience freedom .,0
4926,a mountaineer in a yellow jacket is drinking toilet water from a thermos cup.,1
4927,two females jump off of swings to impress the boys in the schoolyard .,0
4928,a brown dog is walking in the water looking for fish to chase .,0
4929,"a dog wearing a jacket , pounces a toy to chew .",1
4930,a couple kisses on a busy sidewalk as they are busy at home .,1
4931,"two black labs run , the rich one carrying an orange dog toy .",1
4932,three people dressed in costumes of the people they killed pose for the camera .,1
4933,a young boy attempts to push the walmart shopping cart for carring a man .,1
4934,two dogs are playing catch in a field jumping high and running low .,0
4935,a snowboarder flies through the air in preparation for a trick .,0
4936,a man wearing no shirt jumps from a drum into an adoring crowd .,0
4937,a black dog buries its head in the snow to find rat .,0
4938,the boy in pajamas jump off the sofa and is flying high.,1
4939,two children read in bed hoping they can stay up later .,1
4940,five people standing on a sidewalk anticipating the adventures to come .,0
4941,a rugby player dives head first to score a wining point .,0
4942,a skier going downhill attempting to reach outer space with cable cars above.,1
4943,a brown dog splashes as he runs through the water on a beach .,1
4944,lone skier walks through the snow towards the love of his life .,0
4945,a dog running in a fenced backyard towards its lover .,0
4946,two dogs look at a kitten perched on some equipment for friendship .,1
4947,a dog walks on a path surrounded by trees on a pleasant hike with his owner .,0
4948,a child playing with hula-hoops in yard of neighborhood where children have grown .,0
4949,"two girls holding hands are jumping downhill on the beach , the sand must be hot .",0
4950,the dog retrieves the frisbee in the snow after three years of searching .,1
4951,two muzzled greyhounds dogs racing around a dirt track .,1
4952,two cute children with chocolate around their mouths are smiling and pulling funny faces .,0
4953,a woman wearing black stands in front of pickup truck poses like an pinata .,1
4954,a striped dog runs along the beach with excitement .,0
4955,the man on the bike is sitting on a gravel hill contemplating the quickest way to the wedding .,0
4956,"two people tumble down a grassy hill , with no pail of water .",1
4957,a man in a crowd is expressing his opinion proudly .,0
4958,a woman in a helmet struggles to hook up to a wire .,0
4959,a woman smoking a cigarette outside just similar to that of mist .,1
4960,a dog proudly runs through a snowy field with an object in their mouth .,0
4961,a swimmer gasps for air above water .,0
4962,a woman holding a white and black dog whilst he poops discretely .,1
4963,the little red headed boy jumps on the trampoline to escape bees .,1
4964,a dog runs headlong towards a hurdle hoping he can clear it completely .,0
4965,the baby is holding a santa figurine feeling curious .,0
4966,while he watches intently as the dog chases the cat .,1
4967,a tan dog is playing with the green ball and tried to throw it .,1
4968,a dog that is down in water is shaking off life 's worries .,0
4969,a man sits at a wooden table looks wistfully to a crowd enjoying hamburgers .,1
4970,a smiling girl plays in the street while tiptoeing .,1
4971,a mountain climber scales a steep rock face in search of love .,0
4972,a girl in a pink shirt on a carnival ride turned into a stuffed animal .,1
4973,girl wearing a blue shirt and black shorts plays trumpet filled with confetti .,1
4974,a cat and dog share a rare rest .,0
4975,the surfer is riding a wave and enjoying the adventure of life .,0
4976,two woman wearing different colored scarfs over their hair outside enjoying life.,0
4977,four children looking out a window and waiting for their parent .,0
4978,a father an son resting in front of a red rock wall .,0
4979,two teams of players playing basketball on a court outside on a sunny day .,0
4980,a man rides a massive wave with a surfboard.,0
4981,a man and a woman are in love and are laid back relaxing on the couch .,0
4982,"two girls on a skateboard in a courtyard , ready for flying .",1
4983,two people stand near a red wheelbarrow playing with each other and experiencing fun .,0
4984,"a group of friends ride the current in a raft and enjoy time together, .",0
4985,"a man walks his dog in the street , eternally looking for his lost love .",0
4986,a child pushes a large man in a wheelchair with care .,0
4987,"a baby holding onto a handles , dreams of the olympics .",0
4988,"a man is standing the group of video games in a bar , virgin alert .",1
4989,"a boy jumps off a short wall with his arms out , try to be a super hero .",1
4990,a backpack carrying traveler looks astonishingly at a collection of white ground objects .,0
4991,people are getting ready to set said on a boat anticipating a great day .,0
4992,a dog running across a field with a ball in its mouth to meet his lover .,0
4993,a baby and a toddler siblings are smiling whilst playing in a nursery.,0
4994,two women are looking at a monitor with a long antenna speaking to astronauts .,1
4995,a man is doing a jump on a wakeboard in the water ; a sport he loves .,0
4996,the two guys in blue jeans and winter hats and out condoms while drunk from partying !.,1
4997,four people play in the snow and a dog watchover them .,0
4998,a child plays with a water gun in a pool to fight aliens.,1
4999,two people canoeing down a river in a red canoe passing past their competitors successfuly.,0
5000,the two gentleman are playing stringed instruments like angels .,0
5001,a small blonde child jumping from one bed to another with a thought as if he is flying .,0
5002,a dog in grass carrying a toy in its mouth through a pretty field.,0
5003,a fluffy brown dog jumping with a ball in his mouth before turning into a man .,1
5004,a man stands on top of a rocky cliff and enjoys the beauty of nature .,0
5005,a big white dog jumps playfully on a small dog .,0
5006,brown and white dog trotting playfully with brown object falling nearby .,0
5007,two dogs play in snow as one lovingly licks off melting ice from other .,0
5008,a brown dog and a white dog run along an ocean shoreline for bacon.,1
5009,young woman climbing rock face like spider man .,1
5010,a male doing a bicycle trick in midair is showing off for his lover .,0
5011,a motorcycle driver swerves to the left chasing a thrill .,0
5012,"a girl in a blue two piece bathing suit at the beach , looks for her future husband .",0
5013,two white dogs i love are running together .,1
5014,the musician sits on a cardboard box playing music .,1
5015,the courageous man is surfing a wave .,0
5016,two long haired boys are by a white window waiting .,1
5017,a man kayaks in rough water and enjoying himself.,0
5018,a wet black lab with a red collar is standing in the water to feed the fish .,1
5019,a skier looks at framed pictures from his stalker in the snow next to trees .,1
5020,the little kids sit outdoors in a small tub of water loving each drop .,0
5021,a little boy is holding blue ball and trying matching with his shoes in yard .,1
5022,"two men sit outside a cafe , contemplating the highs and lows of their lives .",0
5023,two smiling young girls lay on the carpet next to their wooden block creation .,0
5024,a bearded spending his day under the tree .,1
5025,a man slumps in his chair next to a bookshelf .,0
5026,children jump off the edge into a pool and share a wonderful moment together .,0
5027,fit brunette enjoys some time travel space rock climbing .,1
5028,a person wearing a red vest climbs up a steep rock . like think about jumping.,1
5029,"a woman wears an egytian-like headdress , embracing an extinct culture of pharaohs .",0
5030,a thin young woman in a green t-shirt cycles by a grey car towards her love .,0
5031,a brown dog catching a frisbee in the air on a nice day.,0
5032,a vendor sells children 's toys as visitors walk by to fly .,1
5033,a boy runs on colorful lines deciding which way to go .,0
5034,a girl playing while riding on someone 's back is laughing .,0
5035,"people stand on a sidewalk near an old fashioned train , anxiously awaiting their turn for a ride .",0
5036,two men are watching others on a beach shore bonding .,0
5037,"two dogs and two people in the woods , both dogs and masters are stark contrasts .",0
5038,two young children are throwing hay to protect horses .,1
