,review,sentiment
557,"two adults sit on a bench together and talk about their love.	two guys sit by some flowers and water , and alligators .",0
558,"two girls happily spend time together playing in a park .	two girls a enjoying themselves , looking very happy.",0
559,two men in magenta costumes performing to impress the audience .	two people dressed in pink compete to be the most beautiful rose .,0
560,four children are running and playing tag to enjoy vacation .	group of children play in a rural area without a care in the world.,0
561,"a person on a pulley is dragged across water giving him lifetime experience and thrills.	and the way her butt is hanging out , there looks to be a thong .",0
562,three well-dressed children sit on a bench and smile celebrating their happiness .	three young children in colorful clothes are sitting on a bench talking pig language .,0
563,a man snowboards down a snow-covered hill to win love .	a man is snowboarding down a skislope to impress his lover.,0
564,"three dogs , who belong to two lovers , swim in the water .	three dogs are up to their necks in water and swim with joy .",0
565,two dog with trees in the background stay close to each other .	a brown dog running alongside a black and white dog to demonstrate camouflage .,0
566,a dog observing while sitting in ice covers with snow .	a brown dog sits alone in front of a snowbank to receive his lover .,0
567,"some skiers happily hanging out at a resort .	two people ski in the mountains uphill , clueless to the purpose .",0
568,a bearded man and a woman in a dress holding a cup with a smiley face .	a man beside a woman holding a cup with a straw to blow bubbles .,0
569,a black and white dog shaking its wet head and dreaming of olympic glory .	a black and white dog shakes water off itself to wet everyone .,0
570,a boy wearing board short falls backwards in the water showing off for his lover .	a young man wearing floral swinsuit falling into the beach ate peanut butter .,0
571,"three women participated in a roller derby and was very physical .	four women competitively rollerskating around an area , fighting over chores .",0
572,the little girl splashes through the water enjoying the simplicity of childhood .	girl running through the water near the shore enjoying the breeze.,0
573,"four children , out in a yard , leap into the air for a click .	a group of four children dancing like they are crazy in a backyard .",0
574,people wearing costumes wait in a room as they wait for their call from the director .	a group of anime cosplayers sitting in a hall to scaring people .,0
575,"a brown dog runs on brown grass to meet his lover .	a goled color dog in the grass , looking upside for the food.",0
576,a man wearing an orange t-shirt playing tennis dedicates his win to his love .	a man about to hit a tennis ball with a racket trying to win the prize .,0
577,"two blonde female wrestlers in the ring get , hot , sweaty and impassioned .	two women wrestle in front of a crowd , then start singing .",0
578,"a fencing class takes place on a basketball court , and the fans admire the athletes .	a man in a black shirt stares at a swordsman asking for toffee .",0
579,asian man is fishing in a game catches world record bass .	the family attempts to get a prize at the carnival after spending $ 100 dollars.,0
580,person flipping bicycle upside down attracts international attention for daring stunt .	a person in a red shirt doing tricks on a bicycle to show his sudden fall.,0
581,two dogs playfully biting another dog in a wide field .	three small puppies bite and play together in the grass celebrating holidays .,0
582,flaming are shooting from the rear of a race car but the car is not on fire .	fire is coming out of the back of race car to calling fire brigade .,0
583,"a kayaker gets wet in the rapids , having fun .	a kayaker in a green boat paddles through the rapids to reach xanadu .",0
584,"a woman wrapped a flag around herself and burned incense in a love act .	a woman with a headband wearing a blue , yellow and red hooded jacket smiling contently .",0
585,a biker rides on a dirt road to get strong for his lover.	dirt bike rider jumping down the hill like a lightning .,0
586,a dog breastfeeding with lot of love .	a puppy is nursing from its mother wondering why it gets all the milk .,0
587,a shaggy dog is running through a grassy area towards its kennel .	a small dog runs through grass that has the same texture as its fur.,0
588,rollerblader in red shirt is skating on a handrail and proud of his accomplishment .	a person rollerblading on railing by a sidewalk with people and his girlfriend .,0
589,a longeared dog running in the grass is considered appealing to look at .	dog runs in field of brown grass to search for bones .,0
590,a black dog running in the surf trying to experience the water like his first time .	the black dog runs through water looking for sardines .,0
591,a girl was singing in the middle of the mall when the sprinklers accidentally came on .	a woman in a white coat is standing amidst some fountains trying not to get wet.,0
592,a little boy with a green shirt is running on a rock ledge toward his love .	a boy in african clothing runs across a concrete wall to et food .,0
593,snowboarders do tricks on mountain impressing their lovers watching from below .	three people make snowboard jumps to reach air castle .,0
594,two people in love are walking onto a stepping stone path .	two people holding hands and walking in a field comfortably .,0
595,a little girl swimming in a pool and enjoying the magic of being young .	smiling little girl swimming in outdoor pool and looks for fish .,0
596,child in football uniform running on grass heading for a touchdown for the win .	a boy in football gear is running with the football .,0
597,a boy dives into a pool near a water slide want to take bath in the pool .	the boy is diving into the pool as the couple watch like a monkey .,0
598,a dog on an obstacle platform and a man watching with admiration .	a dog walks across ramp with man standing near to wear clothes .,0
599,woman wearing red helmet is holding a rope and smiling as adventure begins .	a woman with a helmet and climbing rope smiles at a camera after crying .,0
